RBD;DV_RBD;NOM_RBD;RBD_A1;RBD_A2;COD_DEPE;COD_DEPE2;COD_REG_RBD;COD_PRO_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPROV_RBD;NOM_DEPROV_RBD;RURAL_RBD;EFECTIVR;SUPERAR;INICIAR;MEJORAR;INTEGRAR;IGUALDR;CLUSTER;INDICER;SEL2020_25;SEL2020_35;SEL
223;2;ESCUELA CLAUDIO ARRAU; ; ;1;1;2;22;2201;CALAMA;22;EL LOA;0;31,458104;50,686059;85,49;100;95,833333;89,78259;212;57,504832;2;2;3
224;0;ESCUELA GRECIA; ; ;1;1;2;22;2201;CALAMA;22;EL LOA;0;45,448899;55,956575;86,68;100;98;92,465711;212;64,92719;1;2;1
225;9;ESCUELA REPUBLICA DE BOLIVIA; ; ;1;1;2;22;2201;CALAMA;22;EL LOA;0;49,96038;55,331295;90;100;100;92,794226;211;66,792833;1;2;1
226;7;ESCUELA BASICA EMILIO SOTOMAYOR; ; ;1;1;2;22;2201;CALAMA;22;EL LOA;0;49,942942;57,710192;97,58;100;94,916667;93,355559;211;67,776598;1;2;1
227;5;ESCUELA BASICA PRESIDENTE BALMACEDA; ; ;1;1;2;22;2201;CALAMA;22;EL LOA;0;35,083211;53,124501;77,15;100;87,833333;91,56929;212;59,021559;2;2;3
228;3;ESCUELA BASICA VADO DE TOPATER; ; ;1;1;2;22;2201;CALAMA;22;EL LOA;0;40,217687;54,960715;95,58;100;66,833333;91,920564;211;61,568535;2;2;3
229;1;ESCUELA REPUBLICA DE CHILE; ; ;1;1;2;22;2201;CALAMA;22;EL LOA;0;40,338863;55,883936;93,97;100;93,833333;93,567081;211;63,487506;2;2;3
230;5;ESCUELA BASICA ANDRES BELLO; ; ;1;1;2;22;2201;CALAMA;22;EL LOA;0;44,352802;57,625778;86,12;100;91,333333;94,707709;211;65,115317;2;1;2
231;3;ESCUELA BASICA JOHN FITZGERALD KENNEDY; ; ;1;1;2;22;2201;CALAMA;22;EL LOA;0;44,160429;53,843935;100;100;97,5;94,410557;211;65,060983;2;1;2
232;1;ESCUELA BASICA PEDRO VERGARA KELLER; ; ;1;1;2;22;2201;CALAMA;22;EL LOA;0;37,60327;57,367376;81,085;100;95,833333;91,367281;212;61,733644;2;1;2
236;4;ESCUELA DE PARVULOS LAS ABEJITAS; ; ;1;1;2;22;2201;CALAMA;22;EL LOA;0;43,952761;54,974423;71,481818;100;52,4;92,875155;211;60,996803;2;2;3
237;2;ESCUELA DE PARVULOS LLAMITO BLANCO; ; ;1;1;2;22;2201;CALAMA;22;EL LOA;0;43,952761;54,974423;61;100;50,6;92,875155;211;60,277894;2;2;3
238;0;ESCUELA DIFERENCIAL LOA; ; ;1;1;2;22;2201;CALAMA;22;EL LOA;0; ; ;82,85;100;100;100;251;97,06;1;2;1
239;9;ESCUELA BASICA 21 DE MAYO; ; ;1;1;2;22;2201;CALAMA;22;EL LOA;0;41,60384;56,241669;85,92;100;58,083333;91,603161;212;61,35315;2;2;3
240;2;ESCUELA BASICA REPUBLICA DE FRANCIA; ; ;1;1;2;22;2201;CALAMA;22;EL LOA;0;47,848378;55,155125;99,18;100;98,333333;94,527463;211;66,810843;1;2;1
241;0;ESCUELA PARVULARIA LAS ARDILLAS; ; ;1;1;2;22;2201;CALAMA;22;EL LOA;0;36,545571;54,823063;82,381818;100;68,6;96,877162;212;60,558204;2;2;3
243;7;ESCUELA BASICA PUKARA; ; ;1;1;2;22;2201;CALAMA;22;EL LOA;1;35,973452;54,725847;74,594444;100;56;93,210392;221;58,415367;2;2;3
244;5;ESCUELA DE PARVULOS LOS ENANITOS; ; ;1;1;2;22;2201;CALAMA;22;EL LOA;0;36,545571;54,823063;57,85;100;55,2;96,748583;212;58,388007;2;2;3
245;3;ESCUELA DE PARVULOS PAPELUCHO; ; ;1;1;2;22;2201;CALAMA;22;EL LOA;0;43,952761;54,974423;73,781818;100;70,6;92,875155;211;62,044803;2;2;3
246;1;ESCUELA BASICA SENORA DE LA CANDELARIA; ; ;1;1;2;22;2201;CALAMA;22;EL LOA;1;43,432901;55,219577;85,355556;100;73,8;92,340897;221;62,657986;2;2;3
248;8;ESCUELA BASICA SAN JOSE; ; ;1;1;2;22;2201;CALAMA;22;EL LOA;1;43,432901;55,219577;0;100;0;89,862836;221;53,301479;2;2;3
252;6;ESCUELA BASICA SAN FRANCISCO; ; ;1;1;2;22;2201;CALAMA;22;EL LOA;1;42,097736;62,507704;95,4;100;93;94,768836;221;66,301463;1;2;1
253;4;COLEGIO ADVENTISTA DE CALAMA; ; ;3;2;2;22;2201;CALAMA;22;EL LOA;0;55,196267;55,258956;86,84;100;83,5;94,748697;231;68,12524;2;2;3
254;2;FUNDACION EDUCACIONAL COLEGIO NUESTRA SEÑORA DE AYQUINA; ; ;3;2;2;22;2201;CALAMA;22;EL LOA;0;47,232909;48,655188;81,79;100;88,833333;92,739867;231;62,851466;2;2;3
255;0;COLEGIO EJERCITO DE SALVACION; ; ;3;2;2;22;2201;CALAMA;22;EL LOA;0;40,82544;54,246597;100;100;100;59,843883;232;56,460114;2;2;3
256;9;INSTITUTO OBISPO SILVA LEZAETA; ; ;3;2;2;22;2201;CALAMA;22;EL LOA;0;54,562321;56,014569;90;100;92,333333;92,252074;231;68,184261;2;1;2
262;3;ESCUELA DE PARVULOS MICKEY MOUSE; ; ;3;2;2;22;2201;CALAMA;22;EL LOA;0;36,545571;54,823063;83,627273;100;79,4;92,875155;212;60,292489;2;2;3
265;8;ESCUELA DE PARVULOS LOS CONEJITOS; ; ;1;1;2;22;2201;CALAMA;22;EL LOA;0;43,952761;54,974423;65,954545;100;53;92,875155;211;60,695167;2;2;3
268;2;ESC. BASICA RURAL SAN ANTONIO DE PADUA; ; ;2;1;2;22;2202;OLLAGÜE;22;EL LOA;1;49,710523;54,725847;83,444444;100;100;93,881611;221;66,376752;1;2;1
269;0;ESCUELA BASICA SAN PEDRO DE ATACAMA; ; ;2;1;2;22;2203;SAN PEDRO DE ATACAMA;22;EL LOA;0;45,044554;58,844914;91,09;90;70,916667;92,874995;221;64,386793;1;2;1
270;4;COMPLEJO EDUCACIONAL TOCONAO; ; ;2;1;2;22;2203;SAN PEDRO DE ATACAMA;22;EL LOA;1;44,697008;55,153524;84,315;100;82,333333;92,767946;221;63,565394;2;2;3
271;2;ESCUELA BASICA CAMAR; ; ;2;1;2;22;2203;SAN PEDRO DE ATACAMA;22;EL LOA;1;40,618724;54,725847;76,511111;100;41,75;97,228278;221;60,420553;2;2;3
273;9;ESCUELA BASICA SOLOR; ; ;2;1;2;22;2203;SAN PEDRO DE ATACAMA;22;EL LOA;1;36,971476;54,725847;86,666667;100;73,8;95,457441;221;60,89332;2;2;3
274;7;ESCUELA BASICA SAN ROQUE; ; ;2;1;2;22;2203;SAN PEDRO DE ATACAMA;22;EL LOA;1;44,296503;54,725847;97,866667;100;94,6;95,63104;221;65,353772;1;2;1
275;5;ESCUELA BASICA ANDINA; ; ;2;1;2;22;2203;SAN PEDRO DE ATACAMA;22;EL LOA;1;43,432901;55,219577;65,311111;100;42,25;97,228278;221;60,953043;2;2;3
276;3;ESCUELA BASICA TALABRE; ; ;2;1;2;22;2203;SAN PEDRO DE ATACAMA;22;EL LOA;1;43,432901;55,219577;64,411111;100;39,666667;96,436628;221;60,595713;2;2;3
277;1;ESCUELA BASICA SAN BARTOLOME; ; ;2;1;2;22;2203;SAN PEDRO DE ATACAMA;22;EL LOA;1;44,136566;55,219577;75,255556;100;52,2;92,339386;221;61,232009;2;2;3
279;8;LICEO INDUSTRIAL EULOGIO GORDO MONEO; ; ;1;1;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;0;28,801926;50,21739;91,254545;100;67;93,457209;232;56,103441;2;2;3
280;1;LICEO COMERCIAL JERARDO MUNOZ CAMPOS; ; ;1;1;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;0;36,369073;61,383712;96,590909;100;98,333333;90,855855;232;63,344406;2;1;2
283;6;LICEO TECNICO ANTOFAGASTA; ; ;1;1;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;0;34,876764;63,984694;64,304545;100;55,75;92,751123;232;59,871137;2;2;3
284;4;LICEO DE HOMBRES DE ANTOFAGASTA MARIO BAHAMONDE SILVA; ; ;1;1;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;0;32,140283;54,304597;80,97;100;49,333333;86,156542;231;55,376498;2;2;3
285;2;LICEO BICENTENARIO MARTA NAREA DIAZ; ; ;1;1;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;0;36,562019;54,227972;88,06;100;48,916667;90,343316;232;58,316742;2;2;3
286;0;LICEO LA PORTADA; ; ;1;1;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;0;25,421822;58,708448;64,859091;100;55,416667;84,409037;232;53,076806;2;2;3
287;9;LICEO DOMINGO HERRERA RIVERA; ; ;1;1;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;0;39,564325;55,305406;100;100;98;93,15188;232;63,517728;1;2;1
288;7;ESCUELA JAPON; ; ;1;1;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;0;48,289795;55,848189;100;100;95,833333;95,602988;211;67,329041;1;2;1
289;5;ESCUELA ESPANA; ; ;1;1;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;0;34,729759;54,516357;94,7;100;80,833333;92,010916;212;60,080659;2;2;3
291;7;ESCUELA PADRE GUSTAVO LE PAIGE WALQUE; ; ;1;1;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;0;38,365915;52,181398;97,9;100;96,333333;93,763299;212;62,124773;2;1;2
292;5;ESCUELA REPUBLICA DE ITALIA; ; ;1;1;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;0;34,754242;53,501933;88,43;100;67,75;91,803189;212;58,729612;2;2;3
293;3;ESCUELA JOSE PAPIC RADNIC; ; ;1;1;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;0;31,644496;54,598841;89,95;100;60,833333;92,553123;212;57,796493;2;2;3
294;1;ESCUELA PROFESORA LJUBICA DOMIC WUTH; ; ;1;1;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;0;37,312003;56,265083;75,34;100;77,833333;89,80041;211;59,727821;2;2;3
296;8;ESCUELA REPUBLICA DE LOS ESTADOS UNIDOS; ; ;1;1;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;0;40,132267;63,415501;89,17;100;93,75;91,428989;212;64,757357;1;2;1
297;6;ESCUELA ALCALDE MAXIMILIANO POBLETE; ; ;1;1;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;0;38,902362;62,605835;99;100;91,666667;92,04283;212;64,696264;1;2;1
298;4;ESCUELA DARIO SALAS DIAZ; ; ;1;1;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;0;30,08681;53,86755;88,13;100;50;92,67537;211;56,391415;2;2;3
301;8;ESCUELA ROMULO J. PENA MATURANA; ; ;1;1;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;0;27,98157;51,505123;83,55;100;35,5;90,674941;212;53,511102;2;2;3
302;6;ESCUELA JUAN LOPEZ; ; ;1;1;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;0;36,069654;55,242143;86,78;100;54;88,43747;212;58,176615;2;2;3
303;4;ESCUELA REPUBLICA ARGENTINA; ; ;1;1;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;0;44,029537;54,71046;90,03;100;95,583333;93,070065;211;64,266238;2;2;3
304;2;LICEO BICENTENARIO ANDRES SABELLA; ; ;1;1;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;0;45,04788;52,8066;90,39;96,666667;82,833333;95,38587;231;63,936855;2;2;3
305;0;ESCUELA HUMBERTO GONZALEZ ECHEGOYEN; ; ;1;1;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;0;42,124473;50,215844;94,77;100;99,166667;93,293239;212;62,815537;2;1;2
306;9;ESCUELA HUANCHACA; ; ;1;1;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;0;38,098013;55,202231;89,13;100;82,5;95,668252;211;62,072705;2;2;3
307;7;ESCUELA DE PARVULOS MARCELA PAZ; ; ;1;1;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;0;36,545571;54,823063;96,481818;100;98;96,67214;212;62,829099;1;2;1
310;7;ESCUELA CLAUDIO MATTE PEREZ; ; ;1;1;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;0;37,282921;53,608319;91,06;100;63,666667;92,137964;212;59,722296;2;2;3
312;3;ESCUELA ECUADOR; ; ;1;1;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;0;36,01371;51,565791;0;100;0;92,285729;211;50,066355;2;2;3
313;1;ESCUELA ARTURO PRAT; ; ;1;1;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;0;48,705616;57,736056;88,22;100;75,5;93,394092;212;65,802074;1;2;1
315;8;ESCUELA HEROES DE LA CONCEPCION; ; ;1;1;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;0;33,194909;51,435244;95,12;100;98;93,670712;212;59,898741;2;2;3
316;6;ESCUELA LAS AMERICAS PROFESOR JUSTO VALLADARES ORELLANA; ; ;1;1;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;0;39,864229;53,406861;94,285;100;74,666667;93,571176;211;61,679778;2;2;3
317;4;ESCUELA LAS ROCAS; ; ;1;1;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;0;32,337879;56,406772;0;100;0;91,541539;211;49,89805;2;2;3
318;2;ESCUELA EDDA CUNEO DONNAGIO; ; ;1;1;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;0;59,937115;52,810212;87,17;100;91,666667;93,527419;211;69,353157;1;2;1
319;0;ESCUELA LA BANDERA; ; ;1;1;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;0;43,031485;53,736516;89,61;100;91,333333;94,966168;212;63,803698;1;2;1
320;4;LICEO ARTISTICO DE ANTOFAGASTA `ARMANDO CARRERA GONZALEZ`; ; ;1;1;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;0;33,692629;55,805675;76,772727;100;71,083333;90,998268;232;58,272011;2;2;3
322;0;ESCUELA GENERAL MANUEL BAQUEDANO; ; ;1;1;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;0;34,636805;52,691595;86,05;100;82,083333;92,576904;212;59,20335;2;2;3
324;7;ESCUELA FUNDACION MINERA ESCONDIDA; ; ;1;1;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;0;28,237716;51,849521;73,545;100;36,166667;91,584069;212;53,335349;2;2;3
326;3;ESCUELA SANTIAGO AMENGUAL B.; ; ;1;1;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;0;32,004877;51,424514;0;100;0;88,27524;212;47,661221;2;2;3
329;8;LICEO BICENTENARIO INSTITUTO JOSÉ MAZA SANCHO; ; ;1;1;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;0;45,000392;56,811672;93,97;100;80;93,662491;231;64,801361;2;2;3
330;1;ESCUELA DE PARVULOS LOS PINGUINITOS; ; ;1;1;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;0;36,545571;54,823063;92,431818;100;89;96,630415;212;62,126919;2;1;2
332;8;ESCUELA GABRIELA MISTRAL; ; ;1;1;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;0;35,508949;53,833903;94,73;100;95,916667;90,729305;212;60,651884;2;2;3
333;6;ESCUELA DE PARVULOS BLANCA NIEVES; ; ;1;1;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;0;36,545571;54,823063;98,772727;100;86,4;96,81987;212;62,419054;2;1;2
335;2;COLEGIO MISIONERO JOSE LANCASTER; ; ;3;2;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;0;36,861268;59,185678;0;90;0;87,780304;232;51,322326;2;2;3
336;0;LICEO EXPERIMENTAL ARTISTICO-APLICACION; ; ;3;2;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;0;42,428242;54,31906;0;100;0;91,414817;231;53,019046;2;2;3
337;9;COLEGIO SANTA TERESITA; ; ;3;2;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;0;60,684857;50,586192;79,2;100;88,766667;92,847681;231;68,234354;2;1;2
340;9;CENTRO TRATAMIEN.INTEGRAL RAYITO DE SOL; ; ;3;2;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;0; ; ;94,6375;90;95;100;251;97,795;1;2;1
341;7;COLEGIO ADVENTISTA DE ANTOFAGASTA; ; ;3;2;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;0;50,878597;57,292932;90,355;100;80,166667;95,485859;231;67,303624;2;2;3
342;5;COLEGIO INGLES SAN JOSE; ; ;3;2;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;0;61,352093;52,45405;84,09;100;95,75;93,11862;231;69,706405;1;2;1
343;3;ESCUELA PRESBITERIANA; ; ;3;2;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;0;45,103523;58,32688;79,99;100;91,016667;92,658223;211;64,754872;2;2;3
344;1;COLEGIO SANTA EMILIA; ; ;3;2;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;0;53,389805;55,151799;85,38;100;79,733333;93,430465;232;66,860901;1;2;1
350;6;COLEGIO LIDIA MORENO; ; ;3;2;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;0;52,052292;50,293424;78,17;100;94,35;93,497914;231;65,318748;2;2;3
356;5;COLEGIO CORAZON DE MARIA; ; ;3;2;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;0;52,659401;52,214519;0;100;0;94,300321;231;56,850114;2;2;3
365;4;COLEGIO EAGLE SCHOOL; ; ;3;2;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;0;48,721215;53,858458;78,43;90;46,85;92,099462;231;62,217399;2;2;3
367;0;COMPLEJO EDUCATIVO JUAN JOSE LATORRE BENAVENT; ; ;2;1;2;21;2102;MEJILLONES;21;ANTOFAGASTA - TOCOPILLA;0;31,452793;58,52232;95,8;100;58,5;90,223908;232;58,546043;2;2;3
368;9;ESCUELA BASICA JULIA HERRERA VARAS; ; ;2;1;2;21;2102;MEJILLONES;21;ANTOFAGASTA - TOCOPILLA;0;40,983694;59,439858;100;96,666667;98,333333;91,544699;212;64,796961;1;2;1
369;7;ESCUELA LUCILA GODOY ALCAYAGA; ; ;2;1;2;21;2102;MEJILLONES;21;ANTOFAGASTA - TOCOPILLA;1;52,092173;54,725847;98,944444;100;73,6;98,28381;221;67,836446;1;2;1
370;0;ESCUELA ESTACION BAQUEDANO; ; ;2;1;2;21;2103;SIERRA GORDA;21;ANTOFAGASTA - TOCOPILLA;0;36,373935;47,004669;95,89;100;59;94,673845;212;58,151309;2;2;3
371;9;ESCUELA CARACOLES; ; ;2;1;2;21;2103;SIERRA GORDA;21;ANTOFAGASTA - TOCOPILLA;0;34,143131;50,572982;79,315;100;71,833333;90,673865;221;57,092211;2;2;3
372;7;LICEO POLITECNICO JOSE MIGUEL QUIROZ; ; ;2;1;2;21;2104;TALTAL;21;ANTOFAGASTA - TOCOPILLA;0;24,339697;51,828119;92,036364;100;59,333333;91,336459;232;54,100431;2;2;3
373;5;LICEO JUAN CORTES-MONROY CORTES; ; ;2;1;2;21;2104;TALTAL;21;ANTOFAGASTA - TOCOPILLA;0;36,202771;54,732681;94,065;100;71,083333;95,370476;232;60,899748;2;2;3
374;3;ESCUELA HOGAR VICTORIANO QUINTEROS SOTO; ; ;2;1;2;21;2104;TALTAL;21;ANTOFAGASTA - TOCOPILLA;0;43,035678;64,812223;94,7;100;81;94,385944;212;66,567531;1;2;1
375;1;ESCUELA VICTOR CARVAJAL MEZA; ; ;2;1;2;21;2104;TALTAL;21;ANTOFAGASTA - TOCOPILLA;0;43,961575;52,65598;95,43;100;95,666667;95,545454;211;64,53859;2;2;3
377;8;ESCUELA PARANAL; ; ;2;1;2;21;2104;TALTAL;21;ANTOFAGASTA - TOCOPILLA;1;43,635556;54,725847;92,733333;100;84,8;96,183828;221;64,432835;1;2;1
379;4;LICEO FEDERICO VARELA; ; ;6;5;3;32;3201;CHAÑARAL;31;COPIAPÓ;0;30,574378;54,083498;89,868182;100;60,75;89,128271;332;56,49371;2;2;3
380;8;ESCUELA BÁSICA DIEGO PORTALES PALAZUELOS; ; ;6;5;3;32;3201;CHAÑARAL;31;COPIAPÓ;0;32,430395;54,831655;97,49;100;93,5;93,176638;312;60,37537;2;2;3
381;6;ESCUELA BÁSICA PEDRO LUJAN; ; ;6;5;3;32;3201;CHAÑARAL;31;COPIAPÓ;0;39,554532;48,814926;90,52;100;72,583333;58,861394;312;52,31323;2;2;3
382;4;ESCUELA BÁSICA GASPAR CABRALES; ; ;6;5;3;32;3201;CHAÑARAL;31;COPIAPÓ;0;48,51837;55,919927;96,99;100;96,833333;60,933508;311;59,675815;2;2;3
383;2;ESCUELA BÁSICA DIFERENCIAL JOSÉ LUIS OLIVARES ARANCIBIA; ; ;6;5;3;32;3201;CHAÑARAL;31;COPIAPÓ;0; ; ;98,8125;100;100;100;351;99,796429;1;2;1
384;0;LICEO BICENTENARIO  MANUEL MAGALHAES MEDLING; ; ;6;5;3;32;3202;DIEGO DE ALMAGRO;31;COPIAPÓ;0;39,349533;54,083498;94,281818;100;96,5;93,733577;332;62,806003;1;2;1
386;7;ESCUELA ALIRO LAMAS CASTILLO; ; ;6;5;3;32;3202;DIEGO DE ALMAGRO;31;COPIAPÓ;0;43,5328;58,845199;98,3;100;84,416667;94,448189;312;65,481227;1;2;1
387;5;ESCUELA BÁSICA EMPERATRIZ SEPÚLVEDA LANDEROS; ; ;6;5;3;32;3202;DIEGO DE ALMAGRO;31;COPIAPÓ;1;32,352701;54,725847;84,822222;100;69,6;90,015524;322;57,666485;2;2;3
390;5;ESCUELA COEDUCACIONAL PARTICULAR; ; ;3;2;3;32;3202;DIEGO DE ALMAGRO;31;COPIAPÓ;0;44,203115;52,691595;95,25;100;74,5;94,547594;311;63,34927;2;2;3
392;1;LICEO DIEGO DE ALMEIDA; ; ;3;2;3;32;3202;DIEGO DE ALMAGRO;31;COPIAPÓ;0;40,87128;53,087376;83,7;100;59,333333;94,419814;331;60,747864;2;2;3
396;4;INSTITUTO COMERCIAL ALEJANDRO RIVERA DÍAZ; ; ;6;5;3;31;3101;COPIAPÓ;31;COPIAPÓ;0;31,099006;55,484556;86,154545;100;66,25;90,000743;332;57,324244;2;2;3
397;2;LICEO TÉCNICO PROFESIONAL EDWIN LATORRE RIVERO; ; ;6;5;3;31;3101;COPIAPÓ;31;COPIAPÓ;0;33,745617;54,821322;96,733333;100;66,666667;80,349859;332;56,650151;2;2;3
399;9;LICEO JOSÉ ANTONIO CARVAJAL; ; ;6;5;3;31;3101;COPIAPÓ;31;COPIAPÓ;0;25,185022;55,862429;76,427273;100;58,833333;84,174377;332;53,005604;2;2;3
400;6;LICEO BICENTENARIO MERCEDES FRITIS MACKENNEY; ; ;6;5;3;31;3101;COPIAPÓ;31;COPIAPÓ;0;47,418611;51,289824;84,48;100;79;92,974159;332;63,379152;1;2;1
401;4;ESCUELA BERNARDO O HIGGINS; ; ;6;5;3;31;3101;COPIAPÓ;31;COPIAPÓ;0;44,459806;59,768576;97,42;100;78,333333;94,897508;311;65,824648;2;1;2
403;0;ESCUELA LAURA ROBLES SILVA; ; ;6;5;3;31;3101;COPIAPÓ;31;COPIAPÓ;0;29,367165;52,117577;94,77;100;88,5;89,30121;312;57,216239;2;2;3
404;9;ESCUELA EDUCACIÓN DIFERENCIAL MARÍA LUZ LANZA PIZARRO; ; ;6;5;3;31;3101;COPIAPÓ;31;COPIAPÓ;0; ; ;91,6125;100;84,75;100;351;96,383571;1;2;1
405;7;ESCUELA LOS ESTANDARTES; ; ;6;5;3;31;3101;COPIAPÓ;31;COPIAPÓ;0;36,868211;57,188817;92,75;100;81,833333;94,456497;312;62,091203;2;1;2
406;5;ESCUELA VICENTE SEPÚLVEDA ROJO; ; ;6;5;3;31;3101;COPIAPÓ;31;COPIAPÓ;0;32,429266;53,977825;79,825;100;75,666667;91,734143;312;57,866964;2;2;3
407;3;ESCUELA JESÚS FERNÁNDEZ HIDALGO; ; ;6;5;3;31;3101;COPIAPÓ;31;COPIAPÓ;0;30,591677;53,906966;87,98;100;74,166667;90,40127;312;57,288284;2;2;3
408;1;ESCUELA PEDRO LEÓN GALLO; ; ;6;5;3;31;3101;COPIAPÓ;31;COPIAPÓ;0;39,654031;57,776578;97,33;100;97,666667;94,717591;311;64,410437;2;2;3
410;3;ESCUELA JOSÉ MANSO DE VELASCO; ; ;6;5;3;31;3101;COPIAPÓ;31;COPIAPÓ;0;33,79659;56,556815;0;100;0;91,13698;312;50,390782;2;2;3
411;1;ESCUELA LAS CANTERAS; ; ;6;5;3;31;3101;COPIAPÓ;31;COPIAPÓ;0;38,204105;59,642127;98;100;97,333333;93,004217;312;64,042909;1;2;1
413;8;ESCUELA LAS BRISAS; ; ;6;5;3;31;3101;COPIAPÓ;31;COPIAPÓ;0;22,136776;52,969872;81,42;100;66,583333;92,658577;312;53,621425;2;2;3
415;4;LICEO DE MÚSICA DE COPIAPÓ HUGO GARRIDO GAETE; ; ;6;5;3;31;3101;COPIAPÓ;31;COPIAPÓ;0;54,993982;57,140298;90;100;100;93,436043;331;69,302986;1;2;1
416;2;ESCUELA ABRAHAM SEPÚLVEDA PIZARRO; ; ;6;5;3;31;3101;COPIAPÓ;31;COPIAPÓ;0;39,900888;66,833289;92,87;100;85,75;93,060811;311;65,809728;2;1;2
417;0;COLEGIO BUEN PASTOR; ; ;6;5;3;31;3101;COPIAPÓ;31;COPIAPÓ;0;38,011821;54,337795;98,08;100;75,666667;94,450691;311;61,726242;2;2;3
418;9;ESCUELA ISABEL PEÑA MORALES; ; ;6;5;3;31;3101;COPIAPÓ;31;COPIAPÓ;0;43,875701;57,635607;99,25;100;99,333333;93,519474;311;65,867931;1;2;1
419;7;ESCUELA HERNÁN MÁRQUEZ HUERTA; ; ;6;5;3;31;3101;COPIAPÓ;31;COPIAPÓ;0;32,629471;59,400906;91,46;100;79;94,247964;312;60,87731;2;2;3
420;0;LICEO FERNANDO ARIZTÍA RUIZ; ; ;6;5;3;31;3101;COPIAPÓ;31;COPIAPÓ;0;34,162874;59,362585;97,18;100;74,333333;91,818756;332;61,00938;2;1;2
421;9;ESCUELA BRUNO ZAVALA FREDES; ; ;6;5;3;31;3101;COPIAPÓ;31;COPIAPÓ;0;43,988233;55,806495;95,11;100;96;94,728372;311;65,248307;2;2;3
